target_tg,sample_index,smiles,is_valid,is_unique
350.0,39,[*]OC(=O)c1ccc(C([*])=O)cc1CCCCCCCCCCOc1c(Oc2ccccc(B2)c(C)cc1,False,True
350.0,40,[*]Oc1ccc(C(=O)Oc2ccc(C([*])=O)cc3)cc2)cc1,False,True
350.0,41,[*]c1ccc(-c2sc(-c3ccc4c(c3)CCCCC(=O)N(CCCCCCCOc3ccc(-c5ccc(Oc7cc(Oc7ccc(Oc8cc([*])cc9)CCC8=O)cc7)c(CCCCCC6=O)cc4)cc3)c2)cc1,False,True
350.0,42,[*]c1ccc(OC(=O)OCCCC(=O)Oc2ccc(OC([*])C)cc2)OC(C)C,False,True
350.0,43,[*]CC([*])C(=O)Oc1ccc(C(C)CCCCCCCCCCCN(C)c2ccc3)cc1,False,True
350.0,44,[*]Nc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(Oc6ccc(N6C(=O)c8ccc([*])cc7)cc6)c5)c3)cc1)C2=O,False,True
350.0,45,[*]CC([*])OC(=O)CCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])C,False,True
350.0,46,[*]CCC=Cc1cc(OCCOC([*])=O)cc2cccc1)s1ccc(Nc1,False,True
350.0,47,[*]CC([*])S(=O)OCCOC(=O)(=O)c1ccccc1C/C=C,False,True
350.0,48,[*]CC([*])C(=O)OCCOC(Cl)=O,True,True
350.0,49,[*]Nc1ccc(-c2cc(C3C(=O)Nc4ccc(C([*])=O)cc3)cc2)cc1,False,True
350.0,50,[*]CCOC(=O)OC(=O)c1ccc(/C=C(=O)COC(C)CCCOC([*])C)COC2)c1,False,True
350.0,51,[*]CC([*])c1ccc(F)c(F)c(-n2nc3c(F)c(F)oc2)cc1-c1cccc(OC(F)(F)C(F)(F)C(F)C(F)(F)C(F)F)cc1,False,True
350.0,52,[*]CC([*])C(=O)c1ccc(C)cc1,True,True
350.0,53,[*]OC(=O)Oc1ccc(C(=O)OCCOc2ccc(OCCOC(OC)C)cc1)C1[*],False,True
350.0,54,[*]CCCCCCCCCCCNC(=O)c2ccc3c(c2)C(=O)N(c1ccc(C([*])=O)cc2C1=O)C1=O,False,True
350.0,55,[*]CC([*])(C)C(=O)OCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(OCC#N)cc2)ccc1,False,True
350.0,56,[*]Nc1ccc(OC(=O)c2ccc(C(=O)c3ccc(-c4ccc(Oc5ccc(C([*])=N)cc6)cc4)cc3cc(O)c3)ccc2)ccc1,False,True
350.0,57,[*]C(=O)CCCCOc1cc(Oc2ccc(/N=C/c3ccc(/N=N/c4ccc(Cc5ccc([Si](O)C)c5cccccc5[N+]3)cc2)cc1,False,True
350.0,58,[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(C#N)cc3)ccc2)cc1,False,True
350.0,59,[*]OCCCCCCCCOC(=O)c1ccc(Cc2Ccc(NC(=O)c3cccc4C(=O)N(CCC(=O)N([*])=O)cc2)C1=O,False,True
350.0,60,[*]CCCCCCc1c(C(=O)Nc2cccc(NC([*])=O)CC34CCCC(C)C)cc2,False,True
350.0,61,[*]OCc1ccc(C(=O)COc2cccc(C([*])=O)cc2)cc1,False,True
350.0,62,[*]OC(=O)c1ccc(COc2ccc(C(=O)Oc3ccc(C(=O)Oc4ccc(C([*])=O)cc4)cc3)c2)cc1,False,True
350.0,63,[*]Oc1ccc(C([*])=O)ccc1,False,True
350.0,64,[*]c1ccc(OCCOCCOCCOC2C(Cc3ccc(N4CC[*]))cc3)C2,False,True
350.0,65,[*]c1ccc(OCc2ccc(OC([*])=O)cc2)cc1,True,True
350.0,66,[*]NCCCCCCCCCCCCOc1ccc(N2C(=O)c3ccc(OC(=O)c4ccc(OC(c5)C(=O)N([*])ccc4C4=O)C4=O)C5)cc4)CO)cc2ccc1,False,True
350.0,67,[*]OC(=O)c1cccc(C([*])=O,False,True
350.0,68,[*]Nc1ccc(OCC(=O)Nc2ccc(OCCOCCOCOC(=O)C([*])=O)cc2OCN(c2ccc(S(=O)(=O)(=O)(F)O)cc2)cc1Br,False,True
350.0,69,[*]C=Cc1cc(OC=C/c2c(=C/C=C/C/C\[O[Si]([*])/N=N/c3c(C)cc3OC2C(CCC)C)c(C)cc1,False,True
350.0,70,[*]Nc1ccc(CCCCCCCCOc2ccc(OC(=O)c3ccc(NC([*])=O)cc3)cc2)c1,False,True
350.0,71,[*]Oc1ccc(C2(c3ccc(OC)C([*])=O)cc2)c1,False,True
350.0,72,[*]CC([*])OC(=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c1,False,True
350.0,73,[*]C(=O)c1ccc(Oc2cccc(Oc4ccc(=O)c5ccc(C([*])=O)cc5C(=O)Oc4ccc(C(C)O)cc4)cc3)c2)cc1,False,True
350.0,74,[*]SCCn1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)(=O)c4ccc(C([*])(C)CC)cc4)cc3)cc2)cc1,False,True
350.0,75,[*]OCCCCCCCCCCOc1ccccc1)C(=O)Oc1ccc(OCCCCCOC(=CC)c2ccc([*])c(OCCCCCCOCCCCCCC)ccc2)cc1,False,True
350.0,76,[*]CC([*])C(=O)OC(CC)CCCCCCCCCC,True,True
350.0,77,[*]Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(Oc4ccc(C(O)c5ccc(C([*])=O)c5)cc4)cc3)C2=O)cc1,False,True
350.0,78,[*]COC(=O)c1ccc(C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)(F)c1[*],False,True
350.0,79,[*]c1ccc(Oc2ccc(C(Oc4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)cc2)cc1,False,True
350.0,80,[*]Cc1ccc(Oc2ccc(S(=O)(=O)Oc3ccc(Oc4ccc(C([*])=O)c(/N=N/c4ccc([O-])cc5)cc4)c2)cc1,False,True
350.0,81,[*]NCCCCCNC(=O)c1ccc(Cc2cccc2)C([*])=O)c(C1Br,False,True
350.0,82,[*]C=Cc1ccc2cc(-c3cccc5c5cc(NC([*])=C/c5c(=O)C(F)F)o4c3)c2cccc12,False,True
350.0,83,[*]CCCCCCCCC(=O)NCC([*])=O,True,True
350.0,84,[*]CC([*])(C)C(=O)OCCCCCCC(=O)Oc1ccc(/N=N/c2ccc(Cl)cc2)cc1,True,True
350.0,85,[*]CC([*])OC(=O)COCCOc1ccc(/C=N/c2ccc(OC(=O)c3ccc(C([*])=O)cc4)o3)c1,False,True
350.0,86,[*]CC(CCCCN1C(=O)C(O)COCC(=O)c1ccc(OC(Cc2ccc([*])C(=O)OC3)cc2)cc1,False,True
350.0,87,[*]Oc1ccc(-c3ccc(-c4ccc(Oc5ccc(Oc6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc8C7=O)cc6)cc5)ccc4)cc3)c2)cc1,False,True
350.0,88,[*]CC([*])c1ccc(C/CCCCCCCCCCCCCC)cc1-c1cc(C(\C)CCc2ccc(OCC)cc(C#N)cc2)cc1,False,True
350.0,89,[*]CC(=O)c1ccc(CNC(=O)C([*])CCCCCCCCCCCCCNC(=O)c2ccccccc3n2)c1,False,True
350.0,90,[*]CC([*])c1ccccc1C(=O)NC(=O)OCCOc1cccc(C([*])(C)C)cc1,False,True
350.0,91,[*]CCCCCCCCCCCC(=O)NC(=O)NC(CCCCCOC(=O)C([*])=O)c1ccccc21,False,True
350.0,92,[*]CCCCCCCCNC(=O)c1ccc(NC(=O)NCCOc2ccc(C(=[*])C)oc2)cc1,False,True
350.0,93,[*]CCCCCC(=O)Nc1ccccc1)c1ccc(Cc1cccc([*])cc1O,False,True
350.0,94,[*]Cc1ccc(OC(=O)CCCCCCCC(=O)Oc3ccc(-c4cc(C(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(NC([*])=O)cc5cc4)c(C5C(C)C(C)F)C(F)(F)F)C5=O)cc4C3=O)cc2)ccc1,False,True
350.0,95,[*]CC([*])OC(=O)c1ccc(C(=O)Oc2ccc(C(=O)c3ccc(OCCCCCN4CCO)c4ccc(C([*])=O)c4)c3)cc=O)c2)c1,False,True
350.0,96,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)scc5c(C(=O)c6ccc([*])c7C)cc4)C4=O)cc2)c1)C1=O,False,True
350.0,97,[*]c1ccc(-c2sc(Br)c(Cc3ccc(OCCCCCC(C)CCOc4ccc(C([*])(C)C)cc4)cc3)cc1,False,True
350.0,98,[*]CCCCCCCCCCC(=O)CCCCCCCCCCCCN1C([*])=O,False,True
350.0,99,[*]CC([*])c1cccc(NC(=O)Oc2ccc(C3CCCC2)cc(C(C)C)c2)cc1,False,True
350.0,100,[*]OCc1cccc(CCCCCN([*])=O)cc1,False,True
350.0,101,[*]OC([*])C(=O)OCCOc1ccc(C(=O)OC(C)CC)cc1,True,True
350.0,102,[*]CCCCCCCCCCCCCCCC(=O)NCCCCCCN1C([*])C2=O,False,True
350.0,103,[*]CCCCCCCCCCCNC(=O)CCCCNC(=O)OCCCCC(=O)c1cccc(P(=O)OCCCC([*])=O)cc1,False,True
350.0,104,[*]CCCCCCCCCCCCCCCCC(=O)Nc1ccc(C(=O)OC(=O)CC([*])=O)cc1C,True,True
350.0,105,[*]CC([*])c1ccc(C(=O)OC(F)C(F)C(F)(F)(F)C(F)(F)(F)F,False,True
350.0,106,[*]C1CCCC(=[*])CC1C(=O)NCC(=O)N(CCCCCCC1,False,True
350.0,107,[*]Oc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5)cc3)cc1)C2=O,False,True
350.0,108,[*]NCc1ccc2c1C(=O)N(c1ccc(OCCCN(C)C(=O)c3cc(N5C(=O)c6ccc(C([*])=O)cc5)cc3C2=O)cc1)C1=O,False,True
350.0,109,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)c1,False,True
350.0,110,[*]Oc1ccc(-c2nc3cc(-c4ccc(C([*])=O)cc3)s3)o2)cc1,False,True
350.0,111,[*]CCCS(=O)OCCCCC(=O)CCC([*])=O,True,True
350.0,112,[*]c1ccc(OCCOCCCCCCOc2cccc(OC(=O)c3ccc(OC(C)CC)cc4)cc3O[*])cc2)c1,False,True
350.0,113,[*]OCCCC(=O)c1ccc(C([*])=O)cc1,True,True
350.0,114,[*]Oc1ccc(OC([*])=O)cc1Cl,True,True
350.0,115,[*]Nc1ccc(/N=N/c2ccc(C(=O)OC([*])=O)cc2CCCCCCCCCCCCCCCC)cc1,True,True
350.0,116,[*]OCCCCCCCOc1ccc(-c2ccc(-c3nnc(c([*])=O)cc(-c3cccc4)cc3)c1,False,True
350.0,117,[*]Cc1cc(C)c([*])cc1,True,True
350.0,118,[*]C(=O)c1ccc(Oc2ccc(Oc3ccccc4)c3c3c2c(c2)N(c3ccccc(OC(c4ccc(C(=O)c6ccc([*])ccc6)c4)cc2)cc1,False,True
350.0,119,[*]C(=O)Nc1ccc(Cc2ccc(-c3cc(C(=O)N(CCCC)ccc([*])c(N5CC)cc4)c3)cc1)C2=O,False,True
350.0,120,[*]NCCCCCCCCCNC(=O)Nc1ccc(C(=O)NC(=O)C([*])=O)cc1)C1=O,False,True
350.0,121,[*]CCCCCCCCCCCN1C(=O)c2ccc(C([*])=O)cc2)cc1,False,True
350.0,122,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(S([*])=O)cc4)cc3)CCCCCCCCCC)cc2)cc1,False,True
350.0,123,[*]OCCCCCOc1cccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc([*])cc5)cc4)c3)cc1,False,True
350.0,124,[*]Nc1ccc(OC(=O)c2ccc(C(=O)OCCCCCCCOC(=O)Nc3ccc(OC([*])=O)cc3)cc2)cc1,True,True
350.0,125,[*]CCCCCCCC(=O)Nc1cc(CC(=O)OC2C3CCC3C(C3C([*])=O)cc2)C1=O,False,True
350.0,126,[*]C=C1CCC(=O)Oc2cc([*])cc1C1OC,False,True
350.0,127,[*]c1ccc2c(c1)C(=O)N(CCCCCCCCCCCCCCCCCCCCC(=O)n3ccc(C(=O)N([*])c4C3=O)cc2)cc1,False,True
350.0,128,[*]CC([*])C(=O)OCCOc1ccc(Br)cc1,True,True
350.0,129,[*]NCCCCCCCCCCCCCCNC(=O)c1ccc(NC(=O)c2nc(OCCCCCCC=CCCCCCOc3cc(c4cc(NC([*])=O)c4)ccc3)cc2)C1=O,False,True
350.0,130,[*]C(=O)CCCCCCCCC(=O)c1ccc(C(=O)Oc3ccc(OCCCOc4ccc(C(=O)OC(C)Oc4ccc6c(C([*])CCCCC)ccc5)cc4)cc3)nc2)c1,False,True
350.0,131,[*]OCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C5=O)cc3)cc2)c1,False,True
350.0,132,[*]Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(Oc4ccc(N6C(=O)c6ccc(Oc8ccc(Oc8cc([*])=O)cc6)ccc5)c3)cc2)cc1,False,True
350.0,133,[*]NC([*])c1ccccc1C1=O,False,True
350.0,134,[*]\C(=O)OCOCCOc1ccc(C(=O)OC(=O)CCCC(=O)Oc2ccc([*])cc2C(=O)OCCCCCCCC)c(/C)c1,True,True
350.0,135,[*]NCCCCCCCNC(=O)CCCCCCCCCCCCNC(=O)c1ccc(C(c3cccc3)C(=O)N(c2)C(=O)N(c3ccc(OC([*])=O)cc3)c(C4=O)cc2)C1=O,False,True
350.0,136,[*]CC([*])(C)C(=O)OCCCCCCCC,True,True
350.0,137,[*]Cc1ccc(OC(=O)C(=O)OCCc2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCC(=O)O)Nc3ccc([*])cc3C2=O)c1,False,True
350.0,138,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)NC(=O)N(c4ccc(Oc5ccc(Oc8ccc(NC(=O)Oc9ccc(C(c%10ccccc8cc(N%110cccccc(C([*])=O)=O)cc9)c7)cc5)cc4)c3)cc2)cc1,False,True
350.0,139,[*]CCCCC(=O)OCC([*])C,True,True
350.0,140,[*]C(=O)CN1CC(=O)c2ccc(C(=O)C(=O)NC(=O)c3cccc(C(=O)Nc4c(C(=O)c4C([*])=O)cc3)C3=O)C2=O,False,True
350.0,141,[*]Nc1ccc(OCCCCCOC(=O)Nc2ccc(NC(=O)c3ccc(C(=O)c4cc(C(=O)NC([*])=O)cc4)c3)cc2)C3=O)C1,False,True
350.0,142,[*]C=Cc1ccc(OC(=O)c2cccc(OC(=O)c3ccc4c(c3)C(=O)N(CCCCCCCC([*])CCCC5=O)cc3)c1,False,True
350.0,143,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(C([*])(C)C)cc4)cc3)cc2)o1,True,True
350.0,144,[*]c1cc(CCCCC)c(-c2nnc(-c3cccc3)cc1[*],False,True
350.0,145,[*]CCCCOCCCCCCCCCCCCCCCCOc1nc(-c2ccc(-c3nnc(-c4ccc(NC([*])=O)cc4)cc3)cc2CCCCCCCCCCCCC,False,True
350.0,146,[*]NC(=O)CCCCCCCCN(C)c1cccc(C(=O)OCCCCCCCCCC3)cc([*])cc3C2=O,False,True
350.0,147,[*]C(=O)NCCCCCCCCCCCCCNC(=O)c1cc(Oc2ccc(C([*])=O)cc2)cc1,False,True
350.0,148,[*]c1ccc(-c2ccc(-c3nc(OCCCCCCCCCCCCCCCCCCCC)cc4sc(-c5ccc(-c6c(=O)N(-c8c7ccc(-c8)cc([N+](=O)[N+](=O)ccc7)c([*])cc6)s5)s4)s3=O)cc1,False,True
350.0,149,[*]CCN1C(=O)CCCCCCCCCCCC2CC3CCCC(=O)N(c3ccc([*])C(=O)cc3C2=O)CC(C(=O)N1ccc1)C1=O,False,True
350.0,150,[*]CCN1C(=O)c2cc(C(=O)OC([*])=O)cc1OC12,False,True
350.0,151,[*]=NP(=O)c1ccc(-c2ccc(-c3ccc(OCCCCCCCCCCCCCCCCCCC)cc(-c3ccc3)cc(-c3cc(-c4cccc(-c5)c(-c5cccc(-c7cc([*])ccccc7)cc6)c6)c4)cccc3)ccc2)ccc1,False,True
350.0,152,[*]CNC(=O)NCC(=O)c1ccc(Cc2ccc([*])cc2C)c(N=O)C2,False,True
350.0,153,[*]CC([*])C(=O)Oc1ccc(C(F)C(F)(F)C(F)C(F)(F)C(F)(F)F)cc1,True,True
350.0,154,[*]CCCN1C(=O)c2ccc(C(=O)NC([*])=O)cc1,False,True
350.0,155,[*]c1ccc(OCC(O)c2ccc(Oc3ccc(C/C=C/c4ccc(-c5ncc6ccc(O)c([*])cc5)cc4)cc3)c2)ccc1,False,True
350.0,156,[*]NCCCCCCCCCCOc1ccc(OC(=O)c2ccc4c(c3)COC(=O)N(c3ccc(Cc5ccccc4)C([*])=O)c3)C2=O,False,True
350.0,157,[*]c1cc(C)c(CC(=O)Oc2cc(NC(=O)c3ccc(C(c4)C([*])C)cc3)cc23CC)c1,False,True
350.0,158,[*]c1cc(/C=C)c2ccc(-c3ccc(Oc4ccc4)nc(-c4cc([*])c(OC)c4)c3ccccc3)cc2)cc1,False,True
350.0,159,[*]CC(=O)Nc1ccc(C(=O)Oc2cc(C)c([*])c(/C=C/c3cccc2C)c1,False,True
350.0,160,[*]C=CC1C(=O)OCCCCCC3(C)CC/C=C/CC(=O)OC)c2ccc(C([*])=O)cc2cccc2CCCOC,False,True
350.0,161,[*]NC(=O)SCCCCCCCCCOc1ccc(Oc2ccc3cc(NC(=O)c4cccc(N5C(=O)c6ccc(Sc6C(=O)N([*])=O)c5)cc4)c3C2=O)cc1,False,True
350.0,162,[*]Oc1ccc(Oc2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Cl)nc(-c7ccc(C(C([*])(C)C)=O)cc5)c4)cc3C2=O)c1,False,True
350.0,163,[*]O[Si]([*])(C)C(=O)Oc1cc(/N(Cl)c2cccc(C(=O)c3ccc([n]([*])(C)cc3)cc2)cc1,False,True
350.0,164,[*]CC([*])C(=O)OCCCCC,True,True
350.0,165,[*]CCCCCCCCCCNC(=O)Nc1ccc(C(=O)OCCOC(=O)Nc2ccc(C([*])=O)cc2)cc1,True,True
350.0,166,[*]c1ccc2c(c1)C(=O)N(CCCCCCCCCCCNNc3ccc(S([*])(=O)C4=O)cc3)cc1)C1=O,False,True
350.0,167,[*]OCCOCCOc1ccc(C(=O)Oc2ccc(C(=O)c3ccc(OC([*])=O)cc3)c2)cc1,False,True
350.0,168,[*]OCCCCCCCCCCCCOC(=O)c1ccc(-c2ccc(-c3nnc3cc(C(=O)NC(CCCCCCC(O)=O)NC([*])=O)cc3)c1,False,True
350.0,169,[*]Oc1ccc(C(c2cc(N3CCCCOC(=O)c4ccc(C([*])=O)cc4)cc3)C2)cc1,False,True
350.0,170,[*]CC([*])C(=O)NC(O)COCCOc1ccc(-c3ccccc3)cc1,True,True
350.0,171,[*]NCCCCCCNC(=O)c1ccc(OC(=O)Oc2ccc([*])cc2)cc1-c1ccc1,True,True
350.0,172,[*]C=CC([*])C,True,True
350.0,173,[*]CCCCCCCCCCCCCCC(=O)Nc1ccc2c(c1)C(=O)N(CCCCCCCCCCCCCCCCCCN12ccc([*])ccc2C)c(C(=O)CC)cc1,False,True
350.0,174,[*]CCCCCCCN1C(=O)c2ccc(-c3ccc(Oc4ccc5c(c4)C(=O)N(Cc4ccc(N5C(=O)c6ccc(OC([*])=O)cc7CC6=O)C7=O)ccc4C4=O)c3cc2)C1=O,False,True
350.0,175,[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5sc(=O)n(-c7ccc(-c8ccc([*])cc8OCCCCCCC)cc6)c5)cc4)cc3)n2)cc1,False,True
350.0,176,[*]CC([*])C(=O)OCCOCCCCCCOc1ccc(/N=N/c2cccc2Cl)c([*])cc1,False,True
350.0,177,[*]Nc1ccc(OC(=O)c2ccc(OCCCCCCCN3ccc(C(=O)c5ccc(Oc6ccc(C([*])=O)cc5)cc4)cc3)ccc13)cc1,False,True
350.0,178,[*]CCCCCCCCCCCCCCNC(=O)c1ccc(C([*])=O)c(CCCC1C2cccccc2)c1,False,True
350.0,179,[*]CC([*])c1ccc(Oc2ccc(-c3cccccc3)cc3C(=O)N(c2ccccc3)cc2)cc1,False,True
350.0,180,[*]Oc1ccc(-c2ccc(N3C(=O)c4ccc(C([*])=O)cc4)cc3-c3cccccccc3)cc2)cc1,False,True
350.0,181,[*]CC([*])c1ccc(C(=O)N(CCC)c2ccc(I)cc1,False,True
350.0,182,[*]CCCCCCCCC(=O)NC([*])=O,True,True
350.0,183,[*]CC(=O)Oc1ccc(OCCCCCCCCCCCOc2ccc(C(=O)c3ccc(OC(=O)c4ccc(NC([*])=O)cc4)cc3)c2cccc1C1,False,True
350.0,184,[*]COC(=O)C([*])C(C)C,True,True
350.0,185,[*]Nc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N4C(=O)C(=O)c5ccc(Oc7ccc(N7C(=O)c8C(CO)c9cccc(N8ccc(CC([*])=O)cc8C8=O)cc9)cc9)c5)c3)C4=O)c1)c1)C1,False,True
350.0,186,[*]CC([*])OCCOc1ccccc1,True,True
350.0,187,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(N6C([*])=O)cc6OCCC5=O)c4ccc3)c2)ccc1-c1c1)c1,False,True
350.0,188,[*]C1CC(=O)C3(CC4CCC5C)C(=O)N(c4ccc(CC([*])C6=O)c4CC4=O)ccc33)C2=O,False,True
350.0,189,[*]C=Cc1cccc(/C=C/c2cccc3c(c2)Cc2ccc3cccc(Oc4c(c4ccc(C(=O)OCCOCCOc5ccc([*])ccc5)cc4)ccc3)o2)cc1,False,True
350.0,190,[*]NC(C)C(C)C1CC2CCC(=O)N([*])C2,False,True
